business_name,technical_name,rule_name,object_name,start_line,start_column,end_line,end_column
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-SARGable queries,XDPortal.dbo.GetLastViewedRecipe,1,1,47,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-SARGable queries,XDPortal.dbo.GetRecipeOfTheDay,1,1,56,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-SARGable queries,XDPortal.dbo.spSelectEventWeekViewBeginAndEndDate,1,1,64,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-SARGable queries,XDPortal.dbo.spSelectPrivateMessageStatistic,2,1,20,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-SARGable queries,XDPortal.dbo.spSelectSiteStatistics,2,1,61,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.AdminGetRecipeComments,1,1,39,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.ArticleCountAll,1,1,17,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetAlphaLetterCount,1,1,24,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetCountTotalRecipes,1,1,18,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetHomePageCategoryMainCourseRecipe,1,1,30,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetHomepageEthnicRegionalCategory,1,1,30,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetLastViewedRecipe,1,1,47,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetRecipeFirstAlphaLetterName,1,1,75,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetSearchResultArticleCount,1,1,44,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetSearchResultCount,1,1,43,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetSortingRecipe,1,1,73,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetUnApprovedRecipeCount,1,1,17,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetXMLNewestRecipe,1,1,26,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.GetXMLToprecipe,1,1,26,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spActivateAccount,2,1,22,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spCheckEmailIfExistsAjax,2,1,19,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spCheckIfAccountIsActivated,2,1,19,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spCheckIfActivationCodeIsvalid,2,1,19,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spCheckUsernameAvailabilityAjax,2,1,20,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spDeleteAllPMInTrash,2,1,15,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spDeleteUser,2,1,36,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spGetActivationUserName,2,1,19,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spGetCountofUnApprovedArticle,2,1,17,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spGetUserID,2,1,20,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spInsertPrivateMessage,2,1,31,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectAdminUserLogin,2,1,16,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectAllArticleByUser,2,1,83,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectAllPublicEvents,2,1,44,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectArticleCommentAdmin,2,1,35,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectCheckUserActivation,2,1,20,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectCommentArticle,2,1,25,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectCommentRecipe,1,1,29,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectCountPMinTrashByUserID,2,1,15,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectCountSentPM,2,1,19,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectEventWeekView,2,1,43,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectGetAllRecipeByUser,2,1,67,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectGetAllRecipeCommentByUser,2,1,85,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectGetUserArticleCommentByUser,2,1,102,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectGetUserIDByUsername,2,1,19,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectIsUserBlockedFromSendingPM,2,1,24,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectLast25UsersWhoCommentedARecipe,2,1,31,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectPastPublicEvents,2,1,76,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectPrivateMessageStatistic,2,1,20,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectPrivateMessages,2,1,153,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectRecoverLostPassword,2,1,21,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectSearchUser,2,1,66,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectSiteStatistics,2,1,61,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectTop50UsersWhoHasNotActivatedAnAccount,2,1,21,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectUpComingPublicEvents,2,1,76,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectUser,2,1,68,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectUserNewPrivateMessage,2,1,19,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectUserPrivateMessage,2,1,32,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spSelectUserStatus,2,1,18,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spValidateUsernameAndEmailOnRegistration,1,1,31,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.spVerifyUserLoginCredential,2,1,16,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid non-indexed SQL queries,XDPortal.dbo.usersview,1,1,86,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid tables without primary key / unique key constraint / unique index,XDPortal.dbo.Configuration,1,1,9,2
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid tables without primary key / unique key constraint / unique index,XDPortal.dbo.ConfigureLastViewedHours,1,1,3,2
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid tables without primary key / unique key constraint / unique index,XDPortal.dbo.WhosOnline,1,1,9,2
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using DISTINCT in SQL SELECT statements,XDPortal.dbo.spSelectEventWeekViewBeginAndEndDate,1,1,64,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using DISTINCT in SQL SELECT statements,XDPortal.dbo.spSelectUsersWhoSavedThisRecipeInCookBook,2,1,33,1
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Avoid using Javascript Document.all collection,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\popupcalendarpicker.js.init,152,1,181,2
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Avoid using Javascript Document.all collection,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\rcipejs.js.bookmark,34,1,48,2
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Avoid using Javascript Document.all collection,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_Browser,332,1,374,2
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Avoid using Javascript Document.all collection,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_GetElt,219,1,224,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using SQL queries inside a loop,XDPortal.dbo.fnConvertCSVToINT,1,1,47,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using css() of many elements,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\alertbox.js,2,1,374,12
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\dragtable.js.forEach,413,30,419,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\rcipejs.js.doSubmit,50,1,86,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_ExtCmdEnum,1272,1,1287,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_MkCmdEnum,324,1,331,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_ReadCmds,557,1,577,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\compat2x\editor_plugin_src.js.openWindow,379,17,393,5
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\media\js\embed.js.writeEmbed,51,1,73,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\media\js\media.js.generatePreview,521,1,628,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\preview\jscripts\embed.js.writeEmbed,51,1,73,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\themes\advanced\js\color_picker.js.generateNamedColors,173,1,186,2
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\utils\validate.js.init,87,9,92,3
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using forEach(),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\dragtable.js.forEach,422,18,426,2
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectGetAllRecipeCommentByUser,2,1,85,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectGetUserArticleCommentByUser,2,1,102,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast10UpdatedArticle,2,1,31,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast10UpdatedRecipe,2,1,30,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast20UserWhoSubmittedRecipe,2,1,28,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast20UsersWhoSubmittedArticle,2,1,28,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast25UsersWhoAddedAFriend,2,1,43,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast25UsersWhoAddedRecipeInCookBook,2,1,29,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast25UsersWhoCommentedARecipe,2,1,31,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast5UsersWhoSavedMyRecipeInCookBook,2,1,28,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectTop25UsersWhoCommentARecipe,2,1,17,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectTop25UsersWhoCommentAnArticle,2,1,17,1
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.usersview,1,1,86,1
Efficiency,"Efficiency - Memory, Network and Disk Space Management",DataReader must be called using CommandBehavior.CloseConnection enumeration,XDRecipe.DAL.DataAccess.GetInt32,206,9,246,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",DataReader must be called using CommandBehavior.CloseConnection enumeration,XDRecipe.DAL.DataAccess.GetString,163,9,204,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),MyCookBook.SavedRecipeInCookBook_ItemDataBound,98,5,110,6
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),MyCookBook.Util.get,30,9,30,38
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),SiteTemplate.Page_Load,20,5,22,6
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),SiteTemplate2.Page_Load,19,5,22,6
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),Upcomingevents.CustomDateFormat,16,5,23,6
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AddArticle,2347,8,2376,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AddComment,2873,8,2895,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AddRecipe,2843,8,2871,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminAddNewArticleCategory,2806,8,2816,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminAddNewRecipeCategory,2762,8,2775,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminApproveRecipe,2615,8,2625,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteArticle,2429,8,2439,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteArticleCategory,2794,8,2804,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteRecipeCategory,2750,8,2760,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteRecipeComments,2702,8,2715,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetArticleComments,209,7,219,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetRecipeCategoryManager.get,227,11,227,84
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetRecipeComments,267,7,277,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManager,2558,8,2586,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerDelete,2603,8,2613,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerGetTotalComments.get,2219,12,2219,79
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerGetWaitingforApprovalCount.get,2228,12,2228,82
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerWithCustomPaging,2516,8,2556,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateEmailAndSMTPAddress,2588,8,2601,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateLastViewedHours,2627,8,2637,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateShowHideComment,2639,8,2649,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.ArticleCountAll.get,2192,12,2192,73
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.CategoryCount,2164,7,2175,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.DeleteArticleComment,2096,7,2109,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.DeleteMultipleArticleComment,2111,7,2124,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.EventWeekViewBeginAndEndDate,1612,7,1625,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.FinalizeAddArticle,2408,8,2418,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllArticleByAuthor,2467,8,2488,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllArticleCommentedByUser,2490,8,2511,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllPublicEventsCalendar,1579,7,1595,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllRecipeCommentedByUser,2019,7,2037,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllRecipeSubmittedByUser,1999,7,2017,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategory,2306,8,2318,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategoryList.get,2240,12,2240,78
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategoryName,2320,8,2330,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleComments,2126,7,2135,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleDetail,137,8,150,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleSearchResult,2441,8,2465,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticlesInCategory,2255,8,2276,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCatName,230,7,241,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCategoryHomePage.get,53,11,53,77
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCommentsRecipeDetail,152,8,162,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageEthnicRegionalCategory.get,80,11,80,88
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageMainCourseCategory.get,71,13,71,92
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageRecipeoftheDay.get,89,11,89,72
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageTotalCategoryCount.get,2201,12,2201,86
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageTotalRecipeCount.get,2210,12,2210,78
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast10UpdatedArticle.get,444,13,444,85
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast10UpdatedRecipe.get,453,13,453,84
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast20UserWhoSubmittedRecipe.get,370,13,370,93
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast20UsersWhoSubmittedArticle.get,379,13,379,95
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoAddedAFriend.get,397,13,397,91
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoAddedRecipeInCookBook.get,406,13,406,100
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoCommentedARecipe.get,415,13,415,95
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast50ExceptionErrorLog.get,388,13,388,88
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5ArticleByUser,467,9,476,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5RecipeByUser,456,9,465,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5UsersWhoSavedMyRecipeInCookBook,695,7,705,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLastArticleID.get,2426,12,2426,72
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLastViewedRecipe.get,98,13,98,76
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetMostpopularRecipesSideMenu,2039,7,2052,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewFriendsWaitingForApproval,1790,7,1799,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewestArticleSidePanel,2243,8,2253,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewestRecipesSideMenu,176,7,189,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetPastPublicEvents,1567,7,1577,10
